You may check your phone’s screen time settings for a more accurate estimate. Round to the nearest whole number - Number of hours",What are your top 3 reasons for using media (other than messaging)? (Select 3) - Selected Choice,What are your top 3 reasons for using media (other than messaging)? (Select 3) - Other (please specify): - Text,I browse my social media feed to see posts and updates from others.,"I view other users' profiles and the content they share. (e.g., influencers, friends, celebrities)",I read comments on other people’s posts.,"I watch stories, reels, shorts, or similar content posted by others.",I create my own original content for social media.,"I post photos, videos, stories, or other content on social media.","I share, repost, or recommend content to others.","I comment on, reply to, or interact with other people’s posts.",Which of the following statements best describes how much you know about deepfakes?,This is an attention check. Please select ‘Unlikely.’,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,"I know how to use search engines (e.g., Google, Bing, etc.) to find the information I need online.","I understand the political, economic, and social meanings behind media content.",I understand the different opinions and perspectives shared by others in the media.,"Beyond basic phone use, I use hardware (e.g., camera, microphone, lighting, etc.) and/or software (e.g., photo editing apps, Adobe, CapCut, Canva, Audacity, etc.) to create or edit social media content.","I regularly share posts, photos, videos, or other content on social media.","I regularly interact with other users by commenting on, replying to, or reacting to their posts.","I share my opinions and/or participate in online discussions in ways that can influence, inform, or 
challenge the thoughts of other people.","When I post or comment online, I try to consider different viewpoints about the 
topic.",I interact and/or collaborate with different people online to share ideas or achieve a common goal.,I compare information from different sources before deciding what to believe.,"I think critically about media content by comparing it with my own knowledge, opinions, and 
experiences.","I evaluate whether information in the media is accurate, reliable, and trustworthy.","I believe that [social media platform] takes users’ exposure to misinformation seriously.

14/07/2026 03:42,14/07/2026 03:51,0,100,509,1,14/07/2026 03:51,R_r8ycRZrlczwVCj7,anonymous,EN,0.300000012,,"1,2,3",1,18,1,11,,4,4,3,4,5,5,"1,6,7,8,10",8,"3,5,7",,2,2,2,5,3,5,5,3,5,2,2,5,1,2,2,3,2,5,1,5,1,5,1,5,1,4,5,5,5,4,5,5,5,5,5,5,4,5,2,1,1,1,1,2,5,5,7,7Custom Value
14/07/2026 03:54,14/07/2026 04:02,0,100,457,1,14/07/2026 04:02,R_3hbDNVJ3yIjefQQ,anonymous,EN,0.600000024,,"1,2,3",2,18,1,9,,5,5,3,5,5,2,"1,4,7,9,10",7,"1,2,3",,5,2,5,5,5,5,5,2,5,2,2,5,2,5,1,5,2,5,1,5,1,5,2,5,1,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,3,1,1,1,5,6,6Custom Value
14/07/2026 04:02,14/07/2026 04:12,0,100,610,1,14/07/2026 04:12,R_3MojhBksVpexcDy,anonymous,EN,0.400000006,,"1,2,3",2,20,3,7,,5,4,5,4,5,5,"1,2,3,4,7,8,9,10",9,"1,3,5",,5,4,4,5,1,2,4,3,2,2,2,5,2,4,2,4,2,5,1,4,2,3,2,4,2,4,5,4,5,4,2,5,3,4,3,5,5,5,3,4,4,3,5,3,3,5,5,5Custom Value
14/07/2026 04:06,14/07/2026 04:16,0,100,605,1,14/07/2026 04:16,R_3MhZEWckvwQCzeR,anonymous,EN,0.800000012,,"1,2,3",2,19,3,9,,4,3,4,3,3,5,"1,3,5,7,10",12,"1,5,7",,4,3,4,4,4,4,4,4,4,2,2,4,1,1,2,2,2,3,1,3,1,2,2,5,2,4,5,5,5,4,5,5,4,5,4,3,4,5,5,4,4,3,4,5,4,5,5,5Custom Value
14/07/2026 04:10,14/07/2026 04:21,0,100,659,1,14/07/2026 04:21,R_3e8eY8Vk41rlrsA,anonymous,EN,1,,"1,2,3",2,21,4,4,,4,4,5,3,2,5,"1,4,5,7,9",12,"7,9,10",,5,4,3,5,2,2,3,2,2,2,2,4,2,2,1,1,2,4,1,1,1,4,2,1,1,1,5,4,5,5,5,4,3,3,3,4,4,5,5,2,2,2,5,5,4,5,6,6Custom Value
07/07/2026 04:28,07/07/2026 04:28,0,3,7,0,14/07/2026 04:28,R_9mdZBpvbSnfBsc0,anonymous,EN,,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 04:19,14/07/2026 04:31,0,100,708,1,14/07/2026 04:31,R_2RRnIn1yMmZZvzh,anonymous,EN,0.300000012,,"1,2,3",1,28,4,11,,3,3,3,3,2,3,"1,7",5,"1,2,7",,3,3,3,3,3,3,2,3,3,4,1,4,2,4,2,4,1,3,1,4,2,5,1,4,1,4,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5Custom Value
07/07/2026 04:27,07/07/2026 04:36,0,24,520,0,14/07/2026 04:36,R_9joGxs7uUfl9lgR,anonymous,EN,,,"1,2,3",1,21,4,3,3,3,4,3,3,3,2,"3,4,6,8,9",3,"2,4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 04:18,14/07/2026 04:37,0,100,1149,1,14/07/2026 04:37,R_1rI9P9ku1WKdmlw,anonymous,EN,0.899999976,,"1,2,3",2,21,3,5,,4,3,4,2,2,3,"1,4,6,8,10",8,"4,5,7",,4,3,4,5,2,4,4,2,4,2,1,2,2,4,1,4,2,4,1,5,1,4,1,4,2,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,5,5,5Custom Value
14/07/2026 04:27,14/07/2026 04:44,0,100,1030,1,14/07/2026 04:44,R_tYXnXQhBSjvCe41,anonymous,EN,1,,"1,2,3",2,20,1,10,,4,4,2,3,3,4,"1,3,6,7,9,10",6,"1,3,5",,4,2,5,3,2,2,3,4,4,2,2,4,2,4,1,3,2,5,2,4,1,3,1,5,1,4,4,4,5,5,2,4,3,5,4,5,5,4,1,2,1,1,4,5,4,5,6,6Custom Value
07/07/2026 04:49,07/07/2026 04:50,0,13,38,0,14/07/2026 04:50,R_9rkPzQuVrQHbXgO,anonymous,EN,,,"1,2,3",2,20,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 04:29,14/07/2026 04:50,0,100,1245,1,14/07/2026 04:50,R_2uewZkPZ4IGB4t3,anonymous,EN,0.800000012,,"1,2,3",2,18,1,4,,4,2,4,3,2,4,"1,4,10",7,"5,7,10",,5,5,4,5,3,2,3,3,4,2,2,4,2,4,2,3,2,4,1,4,1,4,1,4,1,3,5,5,4,4,4,4,4,5,3,4,4,5,3,4,4,3,5,4,3,5,8,8Custom Value
14/07/2026 04:44,14/07/2026 04:56,0,100,699,1,14/07/2026 04:56,R_riIcfrITsxIwCo9,anonymous,EN,0.899999976,,"1,2,3",2,20,4,5,,4,4,2,3,2,2,"1,4,6,7,8,9,10",3,"5,6,7",,5,3,4,5,4,3,4,3,5,2,2,3,2,5,2,5,2,5,1,5,2,3,1,4,1,3,5,5,5,5,2,2,5,5,5,5,5,5,5,1,1,1,4,5,5,5,7,7Custom Value
14/07/2026 04:49,14/07/2026 04:59,0,100,560,1,14/07/2026 04:59,R_3k0sL8ze2qzg5pK,anonymous,EN,0.400000006,,"1,2,3",1,20,3,9,,3,2,5,2,3,3,"1,3,4,7,10",6,"5,9,10",,4,5,5,5,1,1,2,1,5,2,2,5,1,4,2,3,2,4,1,3,1,3,1,3,2,3,5,5,5,1,1,1,1,5,3,5,5,5,3,4,2,4,3,5,4,5,6,6Custom Value
14/07/2026 04:51,14/07/2026 05:03,0,100,746,1,14/07/2026 05:03,R_2QST6HVn6GRCoDq,anonymous,EN,0.899999976,,"1,2,3",2,21,4,10,,3,3,4,5,3,3,"2,3,4,5,7,8,9",6,"5,6,7",,2,2,4,5,3,3,4,2,3,2,2,5,1,4,2,5,2,5,1,5,1,5,1,5,1,5,5,4,4,4,3,2,3,3,3,5,5,5,5,1,4,1,5,5,1,5,7,7Custom Value
14/07/2026 05:06,14/07/2026 05:16,0,100,586,1,14/07/2026 05:16,R_2B3CJ8v1flKr95k,anonymous,EN,0.899999976,,"1,2,3",2,18,1,11,,2,1,3,1,3,2,"1,3,4,5,6,7,8,10",3,"1,3,5",,3,2,3,3,3,3,2,2,4,2,1,3,1,3,2,4,2,5,1,3,2,2,1,3,1,3,5,4,3,3,3,4,4,4,2,5,4,4,4,2,2,3,4,4,4,5,5,5Custom Value
14/07/2026 03:25,14/07/2026 05:22,0,100,7044,1,14/07/2026 05:22,R_1CyKsK5CbRNs7Cj,anonymous,EN,1,,"1,2,3",2,21,3,5,,5,4,5,5,4,5,"1,2,3,4,5,6,7,8,9,10",12,"1,7,10",,5,2,5,5,1,1,4,3,4,2,2,5,2,1,1,5,2,5,1,5,1,5,1,5,1,5,5,5,5,5,3,5,3,5,3,5,5,5,2,2,1,1,5,5,3,5,7,7Custom Value
14/07/2026 05:24,14/07/2026 05:28,0,100,237,1,14/07/2026 05:28,R_PAmRCUNuyPLgRBT,anonymous,EN,1,,"1,2,3",3,18,1,3,,3,4,3,3,3,3,"1,5",7,"4,6,9",,4,2,3,1,5,4,1,2,2,2,2,5,1,3,2,1,2,5,1,2,1,2,1,2,2,2,4,4,2,2,3,2,4,4,2,2,4,4,3,2,1,1,2,2,2,3,6,6Custom Value
14/07/2026 05:18,14/07/2026 05:32,0,100,807,1,14/07/2026 05:32,R_2Qilhu5NEKHCAyY,anonymous,EN,0.699999988,,"1,2,3",1,25,6,5,,3,2,3,3,1,2,"1,2,3,4,5,6,7,8,9,10",2,"2,5,7",,3,3,3,3,4,2,2,2,5,2,2,5,2,5,2,5,2,5,1,4,1,3,1,3,1,3,4,4,4,5,4,2,4,4,4,5,5,5,2,2,2,2,4,3,4,4,8,8Custom Value
14/07/2026 05:30,14/07/2026 05:39,0,100,537,1,14/07/2026 05:39,R_1Dqndsz5orpqNJp,anonymous,EN,0.899999976,,"1,2,3",2,18,1,11,,3,2,4,1,3,4,"1,4,7,8,9,10",5,"1,5,7",,3,2,1,4,1,2,2,2,4,2,2,4,2,3,2,1,2,5,1,4,1,3,2,2,1,1,5,5,4,4,2,3,3,5,4,4,4,5,4,3,4,3,3,4,4,5,7,7Custom Value
14/07/2026 05:34,14/07/2026 06:04,0,100,1781,1,14/07/2026 06:04,R_3JlTXuLvfbDIaS3,anonymous,EN,1,,"1,2,3",2,22,4,6,,5,3,4,3,4,4,"1,3,4,9,10",12,"1,2,4",,5,3,5,5,1,3,4,2,2,2,2,4,2,4,1,4,2,4,1,4,1,4,1,4,1,4,5,5,5,5,3,4,4,3,4,4,4,4,5,2,3,3,3,3,2,5,7,7Custom Value
07/07/2026 06:12,07/07/2026 06:13,0,13,42,0,14/07/2026 06:13,R_9orrj469ERfNDrz,anonymous,EN,,,"1,2,3",2,20,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
07/07/2026 06:14,07/07/2026 06:16,0,13,99,0,14/07/2026 06:16,R_46nnuPlWJhHGDtm,anonymous,EN,,,"1,2,3",2,21,3,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 06:13,14/07/2026 06:21,0,100,522,1,14/07/2026 06:22,R_2tu8dMPnrN3jxdV,anonymous,EN,0.100000001,,"1,2,3",4,18,1,1,,1,1,1,1,1,1,11,2,"4,5,7",,2,2,2,2,3,2,2,2,5,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,1,2,4,4,4,4,1,2,2,4,4,4,4,4,2,2,2,2,2,4,4,4,5,5Custom Value
14/07/2026 06:18,14/07/2026 06:25,0,100,424,1,14/07/2026 06:25,R_29oqzWsNaeboZuF,anonymous,EN,0.899999976,,"1,2,3",2,21,2,6,,4,3,4,5,2,3,"1,3,5,7,9,10",6,"3,5,7",,4,5,3,4,2,3,4,3,4,2,2,2,1,1,2,2,2,3,1,1,2,3,2,4,2,3,4,5,4,5,4,4,3,4,4,4,4,4,5,2,5,2,4,5,4,5,4,4Custom Value
14/07/2026 06:21,14/07/2026 06:31,0,100,641,1,14/07/2026 06:31,R_27eNJcIrt1tlg0D,anonymous,EN,0.600000024,,"1,2,3",2,18,1,6,,3,2,3,1,4,5,"1,3,4,5,6,7,8,9,10",7,"1,5,7",,4,4,4,5,2,3,3,4,4,2,1,3,2,4,2,4,2,5,1,5,1,3,2,3,2,4,5,5,5,5,3,2,3,5,4,4,4,5,5,5,4,3,3,2,3,4,5,5Custom Value
14/07/2026 06:22,14/07/2026 06:34,0,100,721,1,14/07/2026 06:34,R_3PXYtigbJA5Ulqq,anonymous,EN,1,,"1,2,3",2,20,2,9,,5,3,4,4,4,5,"1,3,4,5,6,7,8,9,10",7,"1,5,7",,5,4,5,5,2,3,3,4,4,2,2,5,2,4,2,5,2,5,1,5,1,4,1,3,1,4,5,4,4,5,4,5,4,5,4,4,5,5,1,1,1,2,4,5,3,5,8,8Custom Value
14/07/2026 06:33,14/07/2026 06:39,0,100,342,1,14/07/2026 06:39,R_3qCqDSTg35k23Ki,anonymous,EN,1,,"1,2,3",1,18,1,3,,5,5,3,4,4,4,"1,2,3,4,5,6,7,8,10",12,"1,5,7",,5,3,5,4,3,3,5,5,4,2,2,5,2,3,2,5,2,5,1,3,1,3,1,3,2,3,5,5,5,5,4,5,5,5,5,5,5,5,3,2,3,2,5,5,4,5,7,7Custom Value
14/07/2026 06:47,14/07/2026 07:07,0,100,1191,1,14/07/2026 07:07,R_3fbfgzA4B3ffcRP,anonymous,EN,0.100000001,,"1,2,3",1,18,2,9,,4,4,3,3,4,3,"1,2,4,7,8",8,"1,6,7",,4,2,3,4,1,2,2,2,4,2,1,4,1,4,2,4,2,3,1,4,1,2,2,3,2,4,5,5,4,4,2,2,4,4,4,5,5,5,3,3,3,4,4,4,2,4,4,4Custom Value
14/07/2026 07:08,14/07/2026 07:17,0,100,508,1,14/07/2026 07:17,R_1dmjfSdtS0LbzO8,anonymous,EN,1,,"1,2,3",1,18,1,7,,3,3,4,3,3,2,"1,4,6,7,8,10",8,"1,5,7",,3,2,3,4,2,2,3,2,3,2,1,3,2,3,2,1,2,3,1,4,1,3,1,2,1,3,4,4,4,4,2,2,3,4,3,5,5,5,2,3,3,4,4,4,3,4,7,7Custom Value
14/07/2026 07:21,14/07/2026 07:32,0,100,655,1,14/07/2026 07:32,R_2t9khx1lZwmcBSy,anonymous,EN,1,,"1,2,3",2,18,1,11,,4,3,3,3,4,5,"1,2,3,4,6,8,10",12,"1,5,9",,5,5,5,5,3,3,2,2,4,2,1,3,2,5,2,5,2,5,1,5,1,2,1,5,1,5,5,5,5,5,3,3,4,5,5,4,5,5,4,3,4,3,3,4,3,5,7,7Custom Value
14/07/2026 07:24,14/07/2026 07:32,0,100,513,1,14/07/2026 07:32,R_UoUQaiEtd8stnYl,anonymous,EN,1,,"1,2,3",2,19,1,2,,3,4,2,4,4,4,"1,3,4,7,8,9,10",6,"1,5,7",,5,4,5,5,2,3,5,3,1,2,2,5,2,5,1,5,2,5,2,5,1,5,2,5,1,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,3,4,1,5,5,5,5Custom Value
14/07/2026 07:40,14/07/2026 07:45,0,100,334,1,14/07/2026 07:45,R_1DRVnkhZeutmvFr,anonymous,EN,0.300000012,,"1,2,3",2,18,1,2,,5,4,4,4,5,3,"1,3,4,5,6,7,8,9,10",11,"1,2,3",,4,4,5,5,3,3,4,3,2,2,2,5,1,3,1,2,2,3,1,5,1,4,1,4,1,4,5,5,5,5,4,3,4,3,3,5,5,5,2,4,3,2,4,5,4,5,6,6Custom Value
14/07/2026 07:38,14/07/2026 07:47,0,100,553,1,14/07/2026 07:47,R_10JI73CrxclR796,anonymous,EN,0.100000001,,"1,2,3",2,18,1,11,,4,3,4,3,3,5,"1,3,4,5,6,7,8,9,10",8,"5,7,10",,4,3,5,4,2,2,3,2,4,1,2,4,2,3,1,3,2,5,1,3,1,4,1,3,1,3,4,4,5,5,3,3,3,3,3,5,5,5,3,2,3,2,4,3,3,3,7,7Custom Value
14/07/2026 07:41,14/07/2026 07:51,0,100,600,1,14/07/2026 07:51,R_3MsbwcQquGFv459,anonymous,EN,0.800000012,,"1,2,3",2,20,3,9,,5,5,3,4,5,5,"1,4,6,7,8,9,10",12,"5,6,7",,5,4,5,5,1,3,2,2,4,2,2,5,2,4,2,5,2,5,1,5,1,3,2,5,1,4,5,5,5,5,2,2,4,5,2,5,5,5,3,3,4,4,1,1,3,5,7,7Custom Value
14/07/2026 07:55,14/07/2026 08:07,0,100,733,1,14/07/2026 08:07,R_24d6VKljM7kDVuB,anonymous,EN,0.899999976,,"1,2,3",2,20,2,4,,5,4,5,3,4,4,"1,3,4,5,7,9,10",8,"2,5,9",,3,2,3,3,1,2,5,2,4,2,2,5,2,3,2,5,2,5,1,5,1,4,1,4,1,4,5,5,5,5,4,1,1,5,2,5,5,5,5,2,1,2,5,5,3,5,8,8Custom Value
14/07/2026 07:59,14/07/2026 08:08,0,100,551,1,14/07/2026 08:08,R_XMugNkCKZoslX9v,anonymous,EN,0.600000024,,"1,2,3",2,19,1,2,,5,3,4,2,2,5,"1,2,3,4,5,6,7,8,9,10",12,"3,4,5",,5,2,2,5,2,2,2,1,5,2,2,5,2,4,2,4,2,5,1,4,1,5,1,5,1,5,5,5,5,5,3,2,1,5,2,5,5,5,3,3,2,2,4,4,4,5,8,8Custom Value
14/07/2026 07:59,14/07/2026 08:11,0,100,733,1,14/07/2026 08:11,R_yOubeReZjM7srGF,anonymous,EN,0.100000001,,"1,2,3",2,19,1,7,,4,3,3,5,2,2,"1,4,8,9,10",10,"5,7,10",,5,4,3,5,2,4,3,3,5,2,2,4,2,5,1,5,2,5,1,5,1,4,1,5,2,3,5,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4,4,4,4,5,6,6Custom Value
14/07/2026 08:04,14/07/2026 08:16,0,100,743,1,14/07/2026 08:16,R_O0CMcOvshytG9Rn,anonymous,EN,1,,"1,2,3",2,18,1,11,,4,3,4,3,5,5,"1,3,4,7,10",7,"1,5,10",,5,4,3,4,1,2,4,3,4,2,2,3,1,3,1,3,2,5,1,4,1,3,1,3,1,4,5,4,5,4,5,4,4,5,4,5,5,5,3,4,2,3,5,1,2,5,6,6Custom Value
07/07/2026 08:19,07/07/2026 08:20,0,13,73,0,14/07/2026 08:20,R_9kvuzZQMTInbtOm,anonymous,EN,,,"1,2,3",1,19,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 08:23,14/07/2026 08:31,0,100,504,1,14/07/2026 08:31,R_1gNsQSOUVHufsK9,anonymous,EN,1,,"1,2,3",1,19,1,11,,4,3,3,4,3,4,"4,6,7,8,10",12,"1,2,5",,4,2,3,3,2,2,2,3,1,2,2,5,2,5,2,5,2,5,1,5,1,3,2,3,1,4,5,5,5,4,3,3,3,3,3,4,5,5,4,5,5,4,4,4,4,4,7,7Custom Value
07/07/2026 08:45,07/07/2026 08:49,0,13,242,0,14/07/2026 08:49,R_4d9VSaD8XLwtCfu,anonymous,EN,,,"1,2,3",1,21,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
07/07/2026 08:57,07/07/2026 08:58,0,13,68,0,14/07/2026 08:58,R_9MxuT9QfLLqm5sZ,anonymous,EN,,,"1,2,3",1,21,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 09:12,14/07/2026 09:23,0,100,632,1,14/07/2026 09:23,R_3ERc2LzVB7ecS87,anonymous,EN,0.899999976,,"1,2,3",2,18,1,5,,5,2,4,2,1,3,"1,4,6,7,8,9",6,"1,7,10",,4,3,2,3,2,3,3,2,4,2,2,5,1,3,2,4,2,5,1,3,2,3,2,2,1,3,5,5,5,3,2,1,3,5,2,5,5,5,3,1,2,2,5,5,3,5,5,5Custom Value
14/07/2026 09:22,14/07/2026 09:29,0,100,397,1,14/07/2026 09:29,R_RCC7ldEo5K0mgPD,anonymous,EN,0.899999976,,"1,2,3",1,99,4,3,,3,3,1,1,1,3,"1,5,8",12,"2,6,7",,3,5,5,5,1,1,1,1,4,3,2,3,2,5,2,5,2,3,1,3,1,3,2,4,2,4,3,5,5,3,1,1,1,5,5,5,5,5,1,1,1,1,1,5,1,5,6,6Custom Value
14/07/2026 09:28,14/07/2026 09:36,0,100,456,1,14/07/2026 09:36,R_33anHHulX6GrN9D,anonymous,EN,1,,"1,2,3",2,18,1,7,,3,3,4,3,4,5,"1,4,7,8,10",12,"5,7,9",,5,5,4,5,1,3,4,2,4,2,2,4,1,3,2,4,2,5,1,4,1,5,1,5,1,3,5,5,5,5,1,4,1,4,2,5,4,4,4,4,4,2,4,4,4,5,7,7Custom Value
07/07/2026 09:32,07/07/2026 09:48,0,90,990,0,14/07/2026 09:48,R_4gTnw4YXurlqVSU,anonymous,EN,,,"1,2,3",2,20,2,3,5,5,5,5,5,4,5,"1,2,3,4,5,6,7,8,9",10,"1,5,7",,5,3,5,5,2,2,4,4,4,2,2,5,2,5,2,5,2,5,1,5,1,3,1,5,1,5,5,4,4,4,4,4,2,3,5,4,5,4,,,,,,,,,8,
07/07/2026 09:51,07/07/2026 09:51,0,3,29,0,14/07/2026 09:51,R_9wHO7MV7xUPoBWB,anonymous,EN,,,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
14/07/2026 11:14,14/07/2026 11:20,0,100,391,1,14/07/2026 11:20,R_1NCi1m0UzPluvas,anonymous,EN,0.800000012,,"1,2,3",1,19,3,6,,5,4,4,5,4,5,"1,4,6,7,8,10",12,"1,9,10",,5,5,5,5,2,3,4,3,5,2,2,2,1,4,2,5,2,5,1,4,1,4,1,3,1,4,5,5,5,5,4,4,3,5,4,5,5,5,5,5,4,3,4,4,4,5,7,7Custom Value
14/07/2026 11:26,14/07/2026 11:38,0,100,693,1,14/07/2026 11:38,R_1kYBq8p6x0q1kRx,anonymous,EN,1,,"1,2,3",3,18,1,4,,4,4,4,1,2,4,"1,3,4,5,7,9",8,"1,5,7",,3,4,4,4,2,3,4,2,1,2,1,4,1,5,2,3,2,5,1,3,1,3,2,3,2,2,4,5,5,4,2,2,3,3,1,5,4,4,4,3,4,3,4,3,4,4,4,4Custom Value
14/07/2026 11:38,14/07/2026 11:48,0,100,554,1,14/07/2026 11:48,R_2AL7i8xeNuaL5GT,anonymous,EN,1,,"1,2,3",2,20,2,2,,5,3,5,3,4,5,"1,4,7,8,9,10",7,"1,3,5",,5,3,5,5,1,1,3,3,3,2,2,3,1,2,1,2,2,3,1,2,2,2,2,3,1,2,5,4,4,3,4,4,2,3,2,5,4,5,2,1,2,2,4,4,5,5,4,4Custom Value
14/07/2026 11:39,14/07/2026 11:49,0,100,615,1,14/07/2026 11:49,R_3Hh3yWtHrkjX14I,anonymous,EN,0.899999976,,"1,2,3",2,19,2,11,,4,3,3,4,3,4,"1,7,10",9,"5,7,10",,3,3,3,4,3,4,4,2,2,2,2,3,2,3,1,3,2,2,1,2,2,1,1,2,2,1,5,3,4,4,3,4,2,4,2,3,3,3,3,2,3,3,4,4,3,5,5,5Custom Value
14/07/2026 11:50,14/07/2026 11:57,0,100,398,1,14/07/2026 11:57,R_2ATkzLKxqqKESgw,anonymous,EN,1,,"1,2,3",1,19,1,6,,3,2,1,3,3,3,"1,3,4,5,7,10",9,"1,3,9",,3,2,3,2,1,1,3,2,5,2,1,4,2,4,2,3,2,3,1,5,1,3,1,2,1,3,5,5,5,4,4,2,2,3,5,4,4,4,1,1,1,1,5,5,5,5,7,7Custom Value
14/07/2026 12:06,14/07/2026 12:16,0,100,644,1,14/07/2026 12:16,R_3DtjcF0uo6I3FgL,anonymous,EN,1,,"1,2,3",2,18,1,2,,3,2,4,1,3,4,"3,4,7,8,9,10",8,"2,4,5",,3,3,3,3,2,2,4,3,4,2,2,5,2,3,2,5,2,5,1,5,1,5,1,4,2,5,5,4,4,5,4,4,4,5,3,5,5,5,4,3,3,3,5,5,5,5,7,7Custom Value
14/07/2026 12:17,14/07/2026 12:28,0,100,627,1,14/07/2026 12:28,R_3jeO9FAQUUT3a9e,anonymous,EN,1,,"1,2,3",2,18,1,4,,3,3,4,3,3,4,"1,2,3,4,5,6,7,8,9,10",6,"3,5,7",,4,3,5,4,2,2,3,2,4,2,2,4,2,3,1,2,2,3,1,4,2,2,1,3,1,2,5,4,4,5,2,4,4,5,4,5,5,5,2,2,2,2,4,4,2,4,6,6Custom Value
14/07/2026 12:18,14/07/2026 12:31,0,100,777,1,14/07/2026 12:31,R_zePOPNZBQvUEVfH,anonymous,EN,0.400000006,,"1,2,3",2,18,2,10,,3,2,5,2,3,4,"1,3,4,5,6,7,8,9,10",7,"1,5,7",,3,3,2,5,1,3,3,2,4,2,2,5,2,3,2,2,2,4,1,5,1,2,1,4,1,3,5,4,5,4,2,1,1,4,2,5,5,5,1,2,1,2,4,5,3,5,8,8Custom Value
14/07/2026 12:26,14/07/2026 12:32,0,100,319,1,14/07/2026 12:32,R_2eWPtSxm5anGkWT,anonymous,EN,1,,"1,2,3",2,21,4,11,,5,4,4,5,4,5,"1,4,6,8,9,10",7,"1,4,6",,5,5,4,3,2,3,3,2,3,2,2,5,1,2,2,4,2,5,1,3,2,4,2,3,1,3,5,5,5,4,3,2,2,5,3,5,5,5,2,2,3,4,4,5,3,4,5,5Custom Value
14/07/2026 12:55,14/07/2026 13:08,0,100,739,1,14/07/2026 13:08,R_2Cyxgb8gXWTQkBd,anonymous,EN,0.400000006,,"1,2,3",2,18,1,4,,4,2,3,2,4,4,"1,4,8,9,10",9,"2,3,9",,2,2,4,5,4,4,3,3,4,2,2,5,1,2,2,5,2,5,1,5,1,2,2,3,1,4,5,5,5,4,3,4,2,5,4,5,5,5,3,1,2,4,4,5,3,4,6,6Custom Value
14/07/2026 13:25,14/07/2026 13:35,0,100,595,1,14/07/2026 13:35,R_1nMTN95FSPQXqGE,anonymous,EN,1,,"1,2,3",1,18,1,11,,3,2,5,5,5,3,"1,2,3,4,6,7,8,10",8,"1,2,8",,5,5,5,5,1,1,1,1,2,2,2,5,2,4,2,5,2,3,1,5,1,5,1,5,1,5,5,5,5,1,1,1,1,5,1,2,3,3,5,2,4,2,5,5,3,5,8,8Custom Value
14/07/2026 13:54,14/07/2026 14:02,0,100,472,1,14/07/2026 14:02,R_2OHoFk205N3aRZh,anonymous,EN,1,,"1,2,3",2,25,4,10,,3,2,2,2,3,3,"4,8,9",10,"7,9,10",,4,4,3,4,5,4,4,4,4,2,2,5,2,5,2,5,2,5,1,5,1,5,1,3,1,3,5,4,5,5,5,5,3,5,3,5,5,5,2,2,2,1,2,3,5,5,8,8Custom Value
14/07/2026 13:37,14/07/2026 14:04,0,100,1620,1,14/07/2026 14:04,R_DSQSFXL0g0DdSb7,anonymous,EN,0.400000006,,"1,2,3",2,20,2,11,,2,3,4,2,4,4,"1,7,10",6,"1,2,5",,3,3,4,4,1,3,3,2,1,2,2,5,2,5,2,4,2,5,1,3,1,4,2,2,1,3,5,5,5,5,1,1,2,5,2,4,5,5,3,4,4,4,5,5,3,5,7,7Custom Value
